11/04/2017 17:30:11 08°45.94483 S  034°46.90963 W  54.21
Time,Conductivity,Temperature,Pressure,Chlorophyll a,Sea pressure,Depth,Salinity,Speed of sound,Specific conductivity,Density anomaly
2017-04-11 17:59:14.000,60.0381564,28.6300337,25.4187601,2.2130128,15.2862601,15.1616061,37.1843144,1545.2658192,56145.3918006,23.8945953
2017-04-11 17:59:25.000,60.0360530,28.6293234,25.4373504,2.2102667,15.3048504,15.1800448,37.1833928,1545.2636349,56144.1370938,23.8942188
2017-04-11 17:59:36.000,60.0385291,28.6281214,25.2908730,2.2196150,15.1583730,15.0347619,37.1861146,1545.2614482,56147.6581700,23.8960425
2017-04-11 17:59:47.000,60.0387532,28.6317396,25.2497265,2.2185634,15.1172265,14.9939510,37.1834468,1545.2657252,56144.2392317,23.8926511
2017-04-11 17:59:58.000,60.0369581,28.6283278,25.3883049,2.2033140,15.2558049,15.1313993,37.1848225,1545.2621732,56145.9819450,23.8954176
2017-04-11 18:00:09.000,60.0355388,28.6288924,25.3708030,2.2157589,15.2383030,15.1140401,37.1833914,1545.2615854,56144.0885156,23.8940777
2017-04-11 18:00:20.000,60.0344514,28.6332817,25.3978231,2.2200240,15.2653231,15.1408398,37.1791799,1545.2670433,56138.6702049,23.8895584
2017-04-11 18:00:31.000,60.0334935,28.6341195,25.3757470,2.2061769,15.2432470,15.1189438,37.1778592,1545.2670819,56136.9344208,23.8881907
2017-04-11 18:00:42.000,60.0353737,28.6323953,25.3829555,2.2079297,15.2504555,15.1260935,37.1805252,1545.2663036,56140.4214634,23.8908031
2017-04-11 18:00:53.000,60.0360510,28.6325228,25.5239917,2.2185049,15.3914917,15.2659796,37.1808559,1545.2693024,56140.9270157,23.8916113
2017-04-11 18:01:04.000,60.0307057,28.6309868,25.4265221,2.2185634,15.2940221,15.1693048,37.1783477,1545.2617168,56137.4685100,23.8898219
2017-04-11 18:01:15.000,60.0238109,28.6320371,25.3633439,2.2159341,15.2308439,15.1066418,37.1727163,1545.2569811,56129.9678931,23.8849654
2017-04-11 18:01:26.000,60.0182490,28.6332574,25.1604777,2.2227117,15.0279777,14.9054299,37.1679284,1545.2511453,56123.5435890,23.8800903
2017-04-11 18:01:37.000,60.0229134,28.6324256,25.1958717,2.2201409,15.0633717,14.9405353,37.1718351,1545.2540667,56128.7390860,23.8834579
